"voter","count(voter)"
"osmo1mgjl0qu3hj6ms80wza3de9jp9d4z0mwj9h98mx",1
"osmo1mgll8lfmpdyadctt2ga5vza0dtw3gtpyyq8dus",3
"osmo1mglwkmhaah67rcuplczxl8ykfyl00zq3xtr52s",3
"osmo1mgm8agq2tm8qwjernnmadr93nw54jjhcmel0ve",1
"osmo1mgmp4qxyfvcn70e9978he8sfyf00ctl6yyu93g",1
"osmo1mgmyemhy7c2vfnqvqf0082hm0k48w6cxana0xw",3
"osmo1mgp60u86p6shey23tqn0g8grasyu4vrs3rc6q3",1
"osmo1mgp626nsxvvzupf08sdcxwgtnxh5hcg2wjlvy8",1
"osmo1mgqmyu2u9gt8jettpa7aazj5ys5xx9w4lwrpuq",2
"osmo1mgttzgne40kuv2rgv82klthkq55fnjvgt7eh4y",1
"osmo1mgurune472ngskhl9uz8h8uqjgh9amc09g5y5r",1
"osmo1mgv2d9t8v2c22c2aud7hy96vhj2ep9j2nvumjf",1
"osmo1mgvg0t58kxdzr3ww4h23pp7gh6twaa3mj9z25c",1
"osmo1mgvtyf7y5z9p06qvvjfft6qa79z5j5jfdpxq7w",2
"osmo1mgyujkw4z7jxmhuuf7v90acy7j0ljrlvy93rnd",1
"osmo1mgz7ju2e0lg7gnzjajk9x0m2628xvyzdsk0gqh",1
"osmo1mh2h44wvjht54pflt0m0gfmmduera9ap7lz7ql",1
"osmo1mh2x6t7uu6nw0krq87ktm50xtg835j09shf7me",1
"osmo1mh3chpch743pm0cad2kc9kr99lrld65de2yrfu",1
"osmo1mh3nk62z0ekan6kdqarkwrz2h9m8ae8jwj49zz",1
"osmo1mh5mulu3lzpskhx92qqk5ysj0a3ffvqz0eeg6a",1
"osmo1mh5sy8y4apvetwpkrkrvj8rst9wtff3w7xmnz3",4
"osmo1mh77k9gef9mg8mvcjzweeh7p7dq7wa4dwz5ddq",2
"osmo1mh7fral4mzhctcxhw8qmhtgkvemg49lwq3g9wy",3
"osmo1mh7tfdc38439f4x95447q2m0vtk8al5ha5t2mr",2
"osmo1mh8sks7lc4m8rvnkr6uwyca0jt0xrt7l3sm3k2",1
"osmo1mh8tnn9g7avw9ws2e9k3v2dxwe90wszcfm0a25",2
"osmo1mhcm53ykdsy0qnqgw9nr8cpp87eq4ydejvcmcy",1
"osmo1mhdgteh84wxkjppw2vph66jm2tlf6lm2us26lh",1
"osmo1mhgj3ke6dlqf8tyvqx5ea9654xx6ccwetknmgq",1
"osmo1mhhqyqsz0qkhtfn8n9s3m40p09v4x6vr2q8ja8",1
"osmo1mhhusrnysxffdsljzxryx4xw7kuf77nun3zzm4",3
"osmo1mhkztwcztxejxtz34u32tvucgg0vzrgft7ttza",3
"osmo1mhl8nvssgvhvd0laym9t0235ld9ad9qpjqxaqt",1
"osmo1mhlanf32df9lc7pgccfhqhcgydty0h4npyn6cj",1
"osmo1mhnd9g3zcc8k9yh5lccjc9jtc2zk4w7n00zupf",4
"osmo1mhq0u4rm94k4qnyy974lltdjx7gqrysutrlae2",3
"osmo1mhrgd2rh3tpx8k3rfcg7efvxzw05ezw5vfekpd",4
"osmo1mht0rnr7grxgql37qyr2a3zxldrxnyr8czej6c",4
"osmo1mht26xg63kn2wzl80xt7uhyk2pnx4003hmar34",4
"osmo1mht62cw75zeynd7t62al4plcfzrpq8dacnszy2",1
"osmo1mhthpm7dqe2q5ntef95szhu3crq4awya9j82ug",2
"osmo1mhu3gpkc6yzna4w54yf8h8qhkzt8dk00q6jcdq",1
"osmo1mhx9gds47ngel833fukdh2z4jcawmva99ggvwj",2
"osmo1mhxy7h2rl6u20zekf5lua8xwpm3r2zlkrz4fx0",2
"osmo1mhycqpafdmg9czwj3vmxnftcm5k9sylst668ga",1
"osmo1mj26wagn6glpweztz84dshvnjjua3eufevvsxp",3
"osmo1mj37s3mmv78tj0ke3yely7zwmzl5rkh9gx9ma2",3
"osmo1mj6kuzm5lc4sf5y8d9cux5qgxazpuukc8flcyz",2
"osmo1mj7ks9cqqm8mkajst97v3laep72ken3t4mn0tc",3
"osmo1mj7lkjsw65d6acaj739gpd0yp3x9htng5hfp6w",4
"osmo1mja7k4uhx94u3e3qh2edp0chyph5eyhpna4tlt",1
"osmo1mjdemmzwwce3tf2ch8nyct23dlq7kp4sl4k0lu",2
"osmo1mjf9e040f6awj6eznwgtzpaa4l57yt7hchchwk",1
"osmo1mjgs8u6r2pxuz2f3v09rs5fdf6t6nt8hlufdu2",1
"osmo1mjgu07qftr9rrg99fhmv9n3k0apq5ymjjunvzj",1
"osmo1mjj0hcsxlu50zn9rkl6gl20cknvlkw820q9smj",4
"osmo1mjjkydj5m5yjude8fnhkz6ng4zthrqs36xzxlx",2
"osmo1mjk8pl46m5kaqkyyvg3nkq793n7ntqqrh2skmh",1
"osmo1mjky7p0lexgc5yz9kdmq58j244rlfm8ekwxme5",1
"osmo1mjlex6vh8r34f3r4yqap4r9w90x2ncjsystvsy",1
"osmo1mjpfc6jnf7l29e87vm2n5ltuan6q95ax029u9t",1
"osmo1mjq3hwsyx8925dp2zf7h9muerjvejudr307964",1
"osmo1mjt4vpkfvfwz8gl99xl30m6zx0rfar8kkdak47",1
"osmo1mjt7j5a34yn2085qx5vdg5fgelu4s973czfq3l",2
"osmo1mjufffpnuya332l2zr3yq5x9qt3fg6vzn5uwjn",3
"osmo1mjvfd25kuxxamel9r88gvxz543jjamx3zfhqg5",2
"osmo1mjvflvzdulat70rr6dsyrdsm8qv9g5764tsqxw",1
"osmo1mjvgeyjz9eksau7mezewd8vcz3k8x9rkanvdqs",3
"osmo1mjxl3svza48zrrdh06zl4yyfy34vn4dp9npv6c",1
"osmo1mjxqj43qcasngnpl3wx5eznl66luf74g70ucy9",3
"osmo1mjxt5wc8fd9sqac20jvjvy4968kuyffv4dhja6",1
"osmo1mjymveqqsaras57rv3d6n9cwyudm5fvjskvwft",1
"osmo1mjzlu4nfqd02yqkknuvhq0k0yun29prn65j5ft",2
"osmo1mjzs7x4pyg72jtd9fqq9mwevzcz0zs93kj5fqy",1
"osmo1mk02pkyl73ap6d4tfkmydaeplh66kmeeyv7nmv",4
"osmo1mk06e2y5favwtp5lg7hns48gee2u60qd9yur29",1
"osmo1mk2878p8jdx2y4xele3clygvnthjp44vmxr65p",2
"osmo1mk3zvq7xxqfqzr4nr8tqwur5hq28x6mp3undme",1
"osmo1mk409zr765zqun36d3luzkt6p4cr63axz2shhk",4
"osmo1mk46wrlf4f4a3n2faqe7sy762vsz34xg6dq2h0",2
"osmo1mk4samg7e5rlg22e0pplc6q273fnvyql4rpjth",3
"osmo1mk6acq6w3xp74f949pnu3hf5n9fgkg2urvp5l0",2
"osmo1mk6sfjmj6xgud0rl57ycj0u464t362f0mppn9m",1
"osmo1mk6u0m7pe9s492kfwd2y3jyqc9magftnsawgxq",3
"osmo1mk7da8zkkgfk0q7tulaka06v4t7rlcy4smn6ky",1
"osmo1mk8dnkwxfgpuam7jy7xra59r48zgc8wrswe4zn",3
"osmo1mk8kvqsnge6e3edpx38dqnpn39zmqlswap6g6t",2
"osmo1mk8mkxm2yzv2kwkwynl3dcfm332ledsplk4262",1
"osmo1mk9gdnjjn29l486mq68y6p98e2jjyln0hfpsps",3
"osmo1mkda2cyp5ezcczvkmykvsrk7w8je4h5sxydl5r",1
"osmo1mkgpet5py4gtq38m6kxvsgv6n5dlu50g0qq6nj",1
"osmo1mkguuyv3lf28mx2gnss82pdm4pflydmzwrnnu3",1
"osmo1mkhrmn04te4fx3emkl4e85m9ptgkvcmg8rsaq8",3
"osmo1mkhz0advwwus9c2t9qvupt9j9m3q946w2eh3gr",2
"osmo1mkjg04uep4f35kqa8v766g55h3zrvek3ktdav6",3
"osmo1mkk7xd9tll96rt2j8e8tamggu5agzwq7wyarp9",3
"osmo1mkn4j92nzqgd9xknck5789lwjgczjfw5xugd5f",4
"osmo1mkn5mnarkfphudxyvlx6u6gxsgsh9acq790n54",1
"osmo1mkng5d0f7875z0slgw8tnlxhylqc4alnvse7rp",1
"osmo1mknpde3qdsvz0cmkxtm9xffz8cnh4dtqnxe28r",1
"osmo1mknus7vh2y6akhjphg5uldx4m229g9p6lnyr35",3
"osmo1mkpnt6dpujfvts9ll5gwn8e38vx9m4j452zgqg",3
"osmo1mkppcy9vuyjkj0n8jyauf297tur9rgt3d3c7s7",4
"osmo1mks05ck0g46kp4ydeylr2q240susnwuprfg7cg",1
"osmo1mkuztxld0r5dgc8zsa0uq3rrla8jzu450cyxj0",4
"osmo1mkvvjjeuqhnhyeugpv9fdylwhuj05setz7pzms",1
"osmo1ml0rtgjtk5jv4sj0rlzu79dx2qxa524rr58e3h",4
"osmo1ml403cg3jhh0jjhnelesprz8ss4m5zxqxwpku4",1
"osmo1ml77rjlyfwzd3vhm5tkgfsxj05kdr3vrp2jvaq",3
"osmo1ml9mazlwtql7dglmjyt94xr2ue40x0yv96j4fg",2
"osmo1mlc0pc0xlpmx7dt9damcpvlxhyjcs6wuumdv04",3
"osmo1mlcftjq8hdzjsps2d7ec36qlrpssvztyw34edu",3
"osmo1mldtn9hjn5kdpwl8j6muxkhyae9m35r0v3whpd",4
"osmo1mlfrm704up7t62atuagz5wup03dl66prs3dxwp",1
"osmo1mlfrwu674cau340l6umc4dlqqlcecvr70d7meh",1
"osmo1mlg34tmdwp2w9zmmldvs4t6dqfa90me384jj0v",1
"osmo1mlj3hetetv4ya0km5272hha2d8ckn72kgmlkm9",1
"osmo1mll3rvz07vds9tez3370dvespzjzljlf22eqr7",3
"osmo1mll95430lz2jnztqex0q8v5fhgv2uy7sg8awfl",1
"osmo1mlllezrnu7722m78a2vyvj7c884ex9pgf39f95",1
"osmo1mlnak03uv77p8chr50aryqnyrxn8ht6ew7xcps",2
"osmo1mlnwcy908av4fpzttdvx9789s2k2avlrsau4hd",1
"osmo1mlq2k52fmmupl3q8jmr6rc2hgq8ktwxflf0ewu",3
"osmo1mlqnzsv78jy9vp7e2v0643z3jyr0cflvxh6f4c",1
"osmo1mltldsemn6mupxhppzy2cpzlncp6eruktwknr7",2
"osmo1mlu66cwz0yqpspkjzvjdzfqejwf7mmsym2qt29",1
"osmo1mlv9kdv5l9xqa7szksfnj2x0z7yruj9a0vxqkw",1
"osmo1mlwv5tnrdru3qdatrs2kvrxh2tfr98aw52r22k",1
"osmo1mly9xanjfttuqy66sx3fquk2802tnam736743s",4
"osmo1mm234pge78kfmdxp6qlj7j4h7sj3u7428ddd9r",2
"osmo1mm3y0l7fdrgtpa8ts9er0xfm80num7efhnnqen",2
"osmo1mm4erarn26c7jasunvcw8fg3rdp8fjdvwygd5p",1
"osmo1mm4vxxx7f80c0ec6tkwrvmhs5h5yxspq4nn8k2",1
"osmo1mm6wn0yp6d96m3mz4k88yq5ektyp2ve939cetd",4
"osmo1mm7z2zanke4vguug84faf9k8f9xfl27ww36d8x",4
"osmo1mm898jacqdrn6haykh8d6syjvts7mckeywtf3x",1
"osmo1mmcvcxasnwx5rcelze6ejjcjaknm9h64jp3hnv",3
"osmo1mmd6ulxk8tyl7fupe75fngcjacuvge4paes5kf",3
"osmo1mmdafzv75ymfvjl6raj96aqkg5cyrhltxptfft",2
"osmo1mmddwz426fz3qvcf97gazandcvstd5un79zv9s",2
"osmo1mmfl8uz5ff008rr7v76nts8wunsw0nu2m6egns",4
"osmo1mmfp9cwmh6v38qc3ny2sppwc6yhzt0zyk2ju8f",3
"osmo1mmh0wqwq9wluc6zle5evtu5nv84y5wc5p6wr45",2
"osmo1mmh9j2yp8auz74waxgvuvmgjkmv43ztl7xjpwx",3
"osmo1mmhfe9vp93vy0cgqcw9yksdqjlxytu4dtrzta3",3
"osmo1mmjeg0h9texz9s7lnmszg8nspannf4nn5xlclh",2
"osmo1mmkud7kslda5744r0x67kpcfum07hhddhfvmta",1
"osmo1mmm6ua0v2zvp7k4fw5dww5v050ddscl94hp6ct",4
"osmo1mmmlshphsrf8wqh08upq87tf0shy6f286ruh2h",1
"osmo1mmpqchepn9tx2lyqxruv0wqn5sawvm4s9uuajl",1
"osmo1mmpruupah9zz3ceefpt5j6s728f6t3t9yyn57j",1
"osmo1mmu7h4qa9hcwyrl60ua80jsa49uud4m9k76lrp",1
"osmo1mmuq5l3jtsr90ff5vmtsglc46ed5s5nthd37ez",2
"osmo1mmvcxvt6zz0dws89mkdfq3xnhz76ls6mmkhth4",1
"osmo1mmvm392wnsx46akt3vff6kw7sjyfevlh8vyezt",4
"osmo1mmwcf5230kf840ef7r5fgyxfs80t475jn7ekfn",1
"osmo1mmwp9egh55a2g6k2rutfa0ldzfw8dmfzdyku4z",1
"osmo1mmwuupwr4n495fmjgx0xylqg608tk3q0kztgpg",1
"osmo1mmypslwldzvxnl3kn276h0eg77py7sq9d90743",2
"osmo1mmz82lry9ej782dl8hpwl5dfg4adsxuwctpuh2",4
"osmo1mmzazkl47l9e7aqrygp5kks9n30gcc734hhce7",1
"osmo1mn097hp9dg24x932c9p0545f5qev8uu9qrh9f4",3
"osmo1mn5c2aj7x065zjwmkxp5czsvny8wu57z8ezwpu",1
"osmo1mn76a32sgxteua4vykp8h2r2dgq2h2xwrzg6v3",1
"osmo1mn7rms87d789mgxvsmujtps52rfyev0r5jkwjg",2
"osmo1mn80kj68zx26wek6gj062cx3s4d8957zcx9dza",2
"osmo1mn965ja5ywuh2n77y3jq97jsrfvhrq8qxl4hxj",3
"osmo1mn99qmf7pm7uerlex2hkq0fjp354kvccg9jz6k",1
"osmo1mn9yyk0wlmllhzc5lfwtnuk0xqp8l92xc8mudh",2
"osmo1mnf7d2wnkeglyfv89vcas6yq7a5mf7f9dmdpcj",1
"osmo1mnfhqjm9g2724engl5p79fsjjvqv39kz35dngu",1
"osmo1mnh52autvhrvey7yf6axcncm453uyehet8l9mu",4
"osmo1mnh8ynggwg90ly5k0n6hecdj0k4n897dqr3m6s",1
"osmo1mnhntespym33m77qkkgpwmhcmkekdvy8060kug",4
"osmo1mnjxgk22lfwdvmqmxd98xadyq5e83qgjrwh4fe",1
"osmo1mnkgh4t57ua2ey98q7w2cfkp6kuhr8cq3986zy",1
"osmo1mnkykvlu3dp2wmxwf7e9f4wqxxwpdj8hmstjms",1
"osmo1mnlpkdhpezx4sjw25ux48n8u6rdasv2g7uuhw9",3
"osmo1mnm2hudg2a2yuqksh7uyvs46xyznfancd0h4r2",4
"osmo1mnn9la7y23m8jzsdm8d80g34s8kancfj62j906",1
"osmo1mnnlj8kulcshmh4vn5vr03cztcqgsup0e848r4",4
"osmo1mnpf4qukyl0dna2ux30qvcf3lz6xj0dca5c6e4",1
"osmo1mnrxu95a7ku3ahdk2dlq3zjfdxnhqjchet9a9s",3
"osmo1mnxsyms69csp2p77ceaswjdac8cge4zvnwu6m7",3
"osmo1mnxsyppp0s5x90wu3yfal38h4d7rwqgedm3vny",3
"osmo1mnyhy27egmnlwqv5fdmp62kmej2lp4xr87du42",2
"osmo1mnyp4cvhfmw68xqttaqah78vmntu2hjk6c08qs",4
"osmo1mnzfnf9ml0mr7ugmg9f8qvhapmjcjslflyw4t8",2
"osmo1mnznkauwsl6cwjkgf9t5ffpkxtj2kl9t822ked",2
"osmo1mp04tr0586fszc0cda582tguyxgepraq8svrda",1
"osmo1mp0a6tn3fsk7afk4qg7hjc57f86qh8px7w4rn2",1
"osmo1mp3qf90lr9z6lcsm04lrf29vxv93l9je703mrj",2
"osmo1mp45qvs39dwm5af4hvg9y5pxyscsj4eska46c0",4
"osmo1mp5fn3ggg23cfxhlugf8ux2uez7tg0l8lnmuhu",1
"osmo1mp5tuhdd7eve92e4yg9c5wmttv6zvv50natazg",3
"osmo1mp6xelpnwlpql8wg40sde8q246ky00wulfrn5d",1
"osmo1mp782ryxx4qltrk4qd5c47vndkudn5fjwlhwfp",3
"osmo1mp7dtw2x0dddy4lkkua997axk505qntyl26pz0",2
"osmo1mp7mcu92s2yf5kn5wyxfwdrcz2w363h9rsvkxf",1
"osmo1mp8ne34agrv9jvuvqckr6q32rlyjh9guzct60j",2
"osmo1mpdlztp7c3uwsh72krdsnl3a98azpldtc30dwc",3
"osmo1mpf3hpe2j5mvqdv89vm7wus02feqhu3p2cg8sr",4
"osmo1mpggapt8g9dn69eevxse4r294hfmmgwak73r07",2
"osmo1mpgv5kh8tyfrmgvdvv4vuekr3c43cf0zxde09k",1
"osmo1mph4ut6tqjjhswd5kcwaxz2tc0wwv4k88t46gd",2
"osmo1mphkmhh5xp65pc0nvveazxwk9t9az9nmepjyae",1
"osmo1mpj55t76wzrgyg020an979hx7ypna8xuec4s97",4
"osmo1mpnmpz2fcnfuvqf8sexkvt0y5mpnpqmyrvy366",1
"osmo1mppyupjfkrepp38ntdwuhr2ruju9d5pe20fhwu",2
"osmo1mps6xxwv99m7q2ecfmz9ya3lkc5ny2ttzdkkme",1
"osmo1mpsmuguua3h432jfm4u03r293f8wra3quz283l",2
"osmo1mpu8l73mnerej6d9jgmmdhjymj90gcf37utfx0",4
"osmo1mpum2ut0ahvjrx7jwhkn68s48jtrhlsfsxusal",3
"osmo1mpvgsl25lyzu0ljlxy7j5cznrn0z0za4vm2gxz",3
"osmo1mpw2tugs2yvfcaycqj89g89dw8u4nz2xs7d4ku",3
"osmo1mpwqlmyrneaphtaheyem9ahaj5h2wfrc05r47p",2
"osmo1mpwtasagtk3zlnsnq8gzu7gevxsl7qflx084lk",1
"osmo1mpx9hw5xhucfqkgrn3fw9p5ft50aerwjyj2gkx",4
"osmo1mpy63wedgs3d97aejda6577dlnv0gujz7qh65f",4
"osmo1mpy9pcts86xqh5qjdq8u4mntrnkjmwgtqwzzad",3
"osmo1mpzqccjdkcccyjyt4gzw4ykw93r3c9ra9ggjm3",1
"osmo1mq0md205zymex9nuxmvjkjex6rkwpqmvqcqc62",2
"osmo1mq0w7yw5tj4ldx6lucntcfdgxqg4zcdhufsfk5",1
"osmo1mq0zgrgtashtavg4y8v980uek0atcdrgu4n6f5",1
"osmo1mq2kq2mccdare6cm2m206u0hdc92mzf70ejuhg",2
"osmo1mq2uwvgjaznk9nv9m6w6fhmnr2m00hpcdahc6n",1
"osmo1mq362e8rmqd6hkd22qhe6gktrz3925cndek2vf",3
"osmo1mq5h3eqqv328ylxevst4m6ugjgeqpm7y00z88n",1
"osmo1mq9gyhfjddjef74l3t2pt8asmupxerrkqzctz3",3
"osmo1mqchm9ajcdxyq4w8lmgfcqan48hqqayz586zs7",4
"osmo1mqdf65nh8e5gpjsl8hegw5ma29qp42u4yfaju3",2
"osmo1mqdpgykd08u5s40chzwzumlceqjynuu76gulrl",1
"osmo1mqdtw6qtd7vkwpz5ln2rm2hzq03wsf6pwa3hm9",4
"osmo1mqefjnkhvtt682fe6p5qk9y375kg6p4vly6w4j",2
"osmo1mqft9ymfr5c33ln4mvzyz2qwefuh0wf3xt8r98",2
"osmo1mqfwe00nxnhp9y0uyttzaefmx79gkm7axeu22t",1
"osmo1mql3hn83plq7hpwfsldaffmr26qtcn0zd52t3c",3
"osmo1mql46ppfxjwqljyynja0ea9m2jz5whmhqyh4l6",4
"osmo1mqn69exlkzc7d29spu2t4drxgj9y8uwsse9cje",1
"osmo1mqnxl7pfrgfz9kr60w3mscuydrlvayj646ega4",1
"osmo1mqpky5jf0n98pccn8f69gd9a36sqy9u3favw96",1
"osmo1mqqfg884uxjkjs6zfj98fzuypq4r7spmf8a6mh",3
"osmo1mqrhrz8t55ce0h6035jdtqje7jtkhq3c3028p0",3
"osmo1mqrnsagez0942gqm5hxq3907qz0awhf2ywjgty",4
"osmo1mqrrmmawadmemhdeh5m878py5awfsp64jeq6ky",3
"osmo1mqrydup7w3rhzqms66m9h7gz6uq2ndykugcg07",2
"osmo1mqs7chqjh72nt59n2jmz5k4plzuva6va2fz5ax",3
"osmo1mqskjd0rd6tczqmfqulkgpw23kw4dt8enzmcwa",1
"osmo1mqucr2yr6tg760vt99p55hazh2s555kh7q5fs6",1
"osmo1mqwrwrx07e459pe3u74dzq5gttpgdj8kephtmz",4
"osmo1mqwzx6asn8fltassvsnkgsqs75gl66jt93u4g7",2
"osmo1mqxm7xvkk4pgsjanawcwt4dyegxy5638j9hzn6",1
"osmo1mqypstgwxah7mnw2dqh25g9f3qq55zg95z7ejp",4
"osmo1mr07vf8gkz2xz8wh6qrm5vupvp4u9rt7n0cdy0",3
"osmo1mr2rtaumfx6jh2g0yqk2sgvg9766xvjwrhmtnt",1
"osmo1mr45u4dmlls94wdl4qa3p8r7sajwne3wg9kwl9",3
"osmo1mr5825ef5sqx7j0sxazmytr6gm3p4c4c2tlkl3",4
"osmo1mr63drurcg5mw6ajw75dmdn6yjnl9dxz4ez6mn",1
"osmo1mr6ea6vsgmud3jpq34p42sgune3nmww4dnzuju",2
"osmo1mr6zllrws76zee5jvhztg3gg27h5auss77g603",1
"osmo1mr9czlqg9nh2y7sm9t6x08jzdvv3kjmv27dtvs",1
"osmo1mrccr5w42m9q922jyfvfgmxhch52djgmxwa433",3
"osmo1mrd9m3pcvr4460jhrh0v7vaws2pkx66usnckkk",1
"osmo1mrdcfqvfzq7fad8sxfmt49eltjr02y30cc5ur0",2
"osmo1mrdja30yfagtwmyvhpe7y34qj0sslkhqcal75n",4
"osmo1mrfmwyq6yxugmt83yv65nhs2mme4jxl3tf5qzx",1
"osmo1mrfy9daexmv8zmf98ag0ue0nvntqxmfrq8d5tz",3
"osmo1mrfzd3d5as3hkqfmwj8e0d9tl5q25egkkxx8w6",1
"osmo1mrgnw2m9qt5r0wfdrvq8m7n5jjfy6eexaan0z5",3
"osmo1mrh4nr464zz39vz4tgzuhy7tkn8sa2y534tatt",2
"osmo1mrj99tklnmefkvrytlkvrzcr9ax0lnampwms2m",1
"osmo1mrja4zwzuvwp55fvke2qxavvd2ndxmcjsg5w7r",4
"osmo1mrmty9zwfyqly0dn8r9nj8e6ksa7qcskpeprx6",2
"osmo1mrnzl2cf0tp4pp2jg5yr5vetf2gv9645zzfx4f",3
"osmo1mrp5yez0rzc9k2ddhf0cneegggsgna5z7x35zz",1
"osmo1mrpfq6kajx77p06k23gj5pu2m30le8lsj4hrmj",1
"osmo1mrqzgselhr8060keqehmkwxcnkqu00wpclzl6q",2
"osmo1mrttcxtu4ky6jqfmfmrn7p3lztmjamy9u2zdqn",2
"osmo1mru4uxk8fr4lyual5693ajcrpequtxkcxlxk97",1
"osmo1mrw58e56nz3xltc00sypkw33trmhmqga82nuv0",1
"osmo1mrxf3fqsf2ktrahp8t4lr099jzagy4q6mu3a47",2
"osmo1mrxx9rdhp6cq34ypjedr4chtmdjnmy9k5fee2l",2
"osmo1mryp3exhhr0pplsfdx7wfj4e0wpvnkq9t3svaq",1
"osmo1ms00jqyxkkcscer23ed3zj2rswpaf5ye4se93n",1
"osmo1ms0eyqrr30twt9u6m8ny02r0ctqmc2n76e883h",1
"osmo1ms3gurvf4rl756u2nh2yrax359tz9efe3f0504",1
"osmo1ms3hggg3new5xkdrzmnp8ka30hssmlg9zd90le",1
"osmo1ms3v9428ep8tlgg6utq5ppvhe07jh7q8c4h9um",4
"osmo1ms3yk4ajxga0sl073j6lnks7k7rme3jwe67nlt",1
"osmo1ms4elta0d3kn0vavmpcmhedknx7ngkeh27v938",2
"osmo1ms580agndtx6ae5x29phx44y9epp4pvuamru5c",3
"osmo1ms5typfvaa79rfyxmfa8a5qrm8g6m54q8gcqtg",1
"osmo1ms70uq0yysd04qfrtmy5nhrdemat627k2em458",1
"osmo1ms8y52w8wa0e5wsguu9c4f0dh9dgsgsk88wz7r",3
"osmo1msa7swedlf9g52dcgj3lgetv4jy24ten8gef9k",4
"osmo1msaczcqsmcpfhuntlr6vegzqq8tvrfzpjgfz2k",3
"osmo1msaq9ga5axn7vewz8l4hlpvjenxz8twqrx3s6j",1
"osmo1msdwzazp2wywka7r9e6nzu4ycczdqew4uh9vu7",4
"osmo1msehmnq0as8f52rkvpnnlsh23npfucckyst6me",1
"osmo1msewhxmyt4shz4kdnztwl8rmghdfwdwjj3ztuw",2
"osmo1msf7xjex6d5zal93cx7u6rjeapy8ruvtf7mg9e",3
"osmo1msga35xat6cxa3ajfpurq0slcng0pxwsnqxhev",1
"osmo1msjfjhevny4t0dlt9e43uc2jhamyd7zp5vtqt2",2
"osmo1msk8hsxxmq6yhhzwucpwq2hxd9dyq5wvvr30ul",1
"osmo1mslc39fjhuqqj8vd5s0k4fstv7qqwzudevpnug",4
"osmo1msr6lkw2am6q2d2eswd4n0jjlxsxrnetafajqy",2
"osmo1msuqr0hqjzacff9kzc3k8gmrt0e2mcmxs0m8ch",1
"osmo1msxle89qqy2ut7vpntuhhmk7jezhys9gasfp0u",1
"osmo1msycheygr5m3t2frfudkf25yzpu5urhxgec0v0",2
"osmo1msyr9fwklju3wze0j2e60u92vkw8tq2uwu7hzv",1
"osmo1mszqfjrh2af5k3jr4r3deukgrzdylkr2cr537c",4
"osmo1mt03a4gm2j8u6c7c7vsj7nw4huek2emyxz2e7l",1
"osmo1mt06ssmsze2qqk9jd3k0zhzweuxfsr4yhyrqah",1
"osmo1mt3nz5et6wjwaq0pj8mx042t4rmwz9qnrcpjtd",1
"osmo1mt4qgsj99aj6ex55aw4k08ge3063vm9epsvv76",2
"osmo1mt57jn6snuypc2s3fuv9fqnfl64yawkfu57s9f",3
"osmo1mt5s0vhtjhszwy3w44zsgtaufe6n4czv2d6wsd",1
"osmo1mt7g9g59x55hvp3f4xmuwxcakev05zxruslxrc",1
"osmo1mt8nqh7wfqt0gvjreytw8metg5scx00ylg6qzh",2
"osmo1mt8qdf4wwqv745wuqg3pa5h46px99auh459x4a",4
"osmo1mt948tgkadwdd5jjarpnzapahtmv7xumhqt6kh",1
"osmo1mt9c0l3glqlzhv57xaylas649tsyc77rs38dxv",1
"osmo1mt9he9mfxz0ydk3ueupvreulc5yffaffr7psn0",3
"osmo1mt9wpm0g2na5ae44qs3ansyfvkrr7ae4lszzvg",1
"osmo1mta0ny67hskegyu34e050e22h4rjks2jz4ynqw",1
"osmo1mta69chjr6fkryyn2ur7c847hgvz5uyxevvfxd",1
"osmo1mta9uggk77k57xfh8rd0kemzy9ggefyg0lc863",4
"osmo1mtahhqa2e7xhqjxlxcwf9lkt8wcaqrr7pva77k",1
"osmo1mtfn3pkshxsy542cuqe3cnngmauzplkwzxu5pz",4
"osmo1mtgl7laacjzfjtjph6mh6attsyq05qdjsr453a",1
"osmo1mtgwyh5uw5zk0vks9qrm63zvn96c9pr9w533xm",1
"osmo1mtha9agygvg2z7w4fjq6p2fkh2hllmaunh8w55",1
"osmo1mtjy2ccnkugm3tdtclmdfqrfymtq4ls4q0y407",1
"osmo1mtknrvp3luq4pl7jsthf9l0dr525hyjdj0fkxq",1
"osmo1mtkuu5pvn9uzdlfg6y4dffvmrsams4dmd4vaxl",3
"osmo1mtl0htqx2njtqgwar39ld424yr5zujt77kf22k",1
"osmo1mtm5w63dkhhnyd573w88ejy0zxd3ga9ypnfvgv",2
"osmo1mtmcvypdtg97jgllf69swx25260mrucjqtrapm",2
"osmo1mtp3e29v69xdgguvgq6xs2axt43tql2d297fca",2
"osmo1mtp47gqpvw59275cqmekrqqhmjjpehgxu2a4ev",1
"osmo1mtr2nftutvq3ry8pz9qqaasyl00n65d46flfs6",1
"osmo1mtrh4wx48yw2awtrglagjjr7suvslt8utvm73g",1
"osmo1mtsdvz4tl0d3m8qqwxle68q80qpn4rcftq4rfh",1
"osmo1mtsxmvv6m9hm85tns0678u4qmmp0r0ql7cacf9",1
"osmo1mtt7jfd0zjsyazslgsud66ppdjew3um7kgprd7",1
"osmo1mtt9e40axndky85kpd6sv5c6r2ldwnpm78acn5",1
"osmo1mtv9se277zf5z5zjgqcjsafrm55uhyg4kyz0ka",1
"osmo1mtvkwqqpkrk85tgv2m82t5qypuuvh5m746tchr",2
